00f88d73-6fbd-4955-9c6d-57ce7ec6ea10	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
453633de-18ab-4057-acfb-3779dd691d5c				
e232a919-6f48-436c-ac0d-f0a029d66d82				
05212985-faad-4b6c-8ddb-c08cc8e37f79	premium-storage	P10	default	default
45e7b24d-c367-454c-b136-b2ae4e665ecf				
f6a8b881-4c7e-4ca0-ae42-f0e9f35a43eb	premium-storage	P10	default	default
f61318aa-6005-4c56-8124-b479caa790ee				
0623400b-f198-453e-b090-f09555b18e6a	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
963edd42-e771-439f-b55a-0fad4bd529f0	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
e3aa4ebf-c1ab-4dc4-a587-4ab49cb54e0e	storage-general-purpose-table	LRS	表	default
0e6baa9a-4e41-4a62-b83f-5f56d269c244				
f734df52-f7fd-47cf-a279-9b718d15c0b9	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
3dc510c6-0868-4fbc-98cb-2cd8db95060b	storage-general-purpose-queues	RA-GRS	队列	default
6102952a-e48b-4e88-9e39-81bfcaf46105	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
e7f01606-3c2b-4fc0-ad9b-5228a914e289	storage-general-purpose-queues	LRS	队列	default
6c248e49-2c88-40a4-80ab-d469e72b1a46	premium-storage	P10	default	default
88aab413-fad2-42d6-b205-c881ef9c43c1	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
0e640d75-28b9-4d06-bb9a-ec794eb17842	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
3674cb21-5cac-4e21-8a6f-dc17181a0cf8	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
e2cedf98-2946-464b-af11-c8e9b4cce4f6	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
52a3649b-ec85-4782-a581-58e8a3b9659d	storage-general-purpose-queues	LRS	队列	default
9e4e879d-c0f2-4623-8051-b0fb279b4425	storage-general-purpose-block-blob	LRS	块 blob	default
6c3b7184-85a6-4afa-8683-9d7c657d9753	storage-general-purpose-page-blob-disk	RA-GRS	页 blob 和磁盘	default
30106156-d005-4b27-abd3-1b9fbeb12c25	storage-general-purpose-table	LRS	表	default
8fdc6c9f-f633-4e31-aed4-c5b9f29792fd	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
8cda1ae6-8888-4024-b1f4-bcdb0af88739	storage-general-purpose-queues	RA-GRS	队列	default
fb8386fc-29c3-4203-973b-8a7bd78b0a05	storage-general-purpose-file	GRS	Azure file/文件	default
ad1bd262-83bc-41aa-a7c9-8a5fbe3b626a	storage-general-purpose-queues	GRS	队列	default
fcdb50f8-69e6-4461-9ca6-bd7cfc7bb919	premium-storage	P30	default	default
8e7ddd98-7ec3-402e-b996-af088997d72e	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
e2479b74-a48f-43f9-b1ce-f176d5900aad	storage-general-purpose-queues	RA-GRS	队列	default
0becd1d4-71e7-4395-a785-47ff2db3d6d4	storage-general-purpose-page-blob-disk	RA-GRS	页 blob 和磁盘	default
c35c15df-4d8c-4992-b970-8903e537a4b8	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
85f538f3-5160-4e57-8a99-37c100d3a3b3	storage-general-purpose-table	GRS	表	default
3dfa2dd0-43d8-4445-90a9-3803eaf10ed2	storage-general-purpose-block-blob	RA-GRS	块 blob	default
